reserva_cancelada,tempo_antecedencia,data_chegada,ano_chegada,mes_chegada,diadomes_chegada,nro_noites_fds,nro_noites_dds,adultos,criancas,bebes,alimentacao,país,segmento_mercado,cliente_recorrente,tipo_quarto,tipo_pgto,agencia_turismo,receita_por_noite,pedidos_especiais,status_reserva,data_status_reserva
1,37,10/06/2017,2017,6,10,2,2,2,2,0,HB,PAK,AT Online,0,C,Sem pgto,240,228,1,Cancelada,06/05/2017
1,37,10/06/2017,2017,6,10,2,2,2,2,0,HB,PAK,AT Online,0,C,Sem pgto,240,228,1,Cancelada,06/05/2017
1,314,10/06/2017,2017,6,10,2,6,2,0,0,BB,GBR,AT Online,0,E,Sem pgto,240,"101,7",2,Cancelada,12/05/2017
1,58,10/06/2017,2017,6,10,2,5,2,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,"177,71",0,Cancelada,17/05/2017
1,21,10/06/2017,2017,6,10,2,3,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,155,1,Cancelada,20/05/2017
1,6,10/06/2017,2017,6,10,0,1,1,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,132,1,Cancelada,06/06/2017
1,128,10/06/2017,2017,6,10,2,3,2,0,0,HB,ESP,AT Online,0,D,Sem pgto,240,157,2,Cancelada,07/06/2017
1,6,10/06/2017,2017,6,10,0,1,2,2,0,BB,ESP,AT Online,0,C,Sem pgto,240,180,0,Ausente,10/06/2017
1,332,10/06/2017,2017,6,10,2,5,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,"74,25",1,Ausente,10/06/2017
0,1,10/06/2017,2017,6,10,0,1,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,135,0,Confirmada,11/06/2017
0,159,10/06/2017,2017,6,10,0,1,2,0,0,BB,NOR,AT Offline,0,D,Sem pgto,251,80,1,Confirmada,11/06/2017
0,159,10/06/2017,2017,6,10,0,1,2,0,0,BB,NOR,AT Offline,0,D,Sem pgto,251,80,1,Confirmada,11/06/2017
0,159,10/06/2017,2017,6,10,0,1,2,0,0,BB,NOR,AT Offline,0,D,Sem pgto,251,80,1,Confirmada,11/06/2017
0,159,10/06/2017,2017,6,10,0,1,2,0,0,BB,NOR,AT Offline,0,D,Sem pgto,251,80,1,Confirmada,11/06/2017
0,0,10/06/2017,2017,6,10,0,1,2,0,0,BB,FRA,Direta,0,A,Sem pgto,NULL,135,0,Confirmada,11/06/2017
0,0,10/06/2017,2017,6,10,0,1,2,0,0,BB,FRA,Direta,0,A,Sem pgto,NULL,135,0,Confirmada,11/06/2017
0,26,10/06/2017,2017,6,10,0,1,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,8,66,0,Confirmada,11/06/2017
0,14,10/06/2017,2017,6,10,0,1,2,0,0,BB,IRL,AT Offline,0,E,Sem pgto,8,93,0,Confirmada,11/06/2017
0,22,10/06/2017,2017,6,10,0,1,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,126,1,Confirmada,11/06/2017
0,4,10/06/2017,2017,6,10,0,1,2,0,0,BB,ESP,Direta,0,A,Sem pgto,250,149,0,Confirmada,11/06/2017
0,33,10/06/2017,2017,6,10,0,1,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,118,2,Confirmada,11/06/2017
0,23,10/06/2017,2017,6,10,0,1,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,154,1,Confirmada,11/06/2017
0,10,10/06/2017,2017,6,10,0,1,2,0,0,HB,MDV,Direta,0,A,Sem pgto,250,192,1,Confirmada,11/06/2017
0,1,10/06/2017,2017,6,10,1,1,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,135,0,Confirmada,12/06/2017
0,1,10/06/2017,2017,6,10,1,1,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,149,0,Confirmada,12/06/2017
0,27,10/06/2017,2017,6,10,1,1,2,0,1,HB,PRT,AT Online,0,A,Sem pgto,240,186,3,Confirmada,12/06/2017
0,38,10/06/2017,2017,6,10,1,1,2,0,0,HB,PRT,Direta,0,A,Sem pgto,250,"160,25",0,Confirmada,12/06/2017
0,2,10/06/2017,2017,6,10,1,1,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,94,0,Confirmada,12/06/2017
0,65,10/06/2017,2017,6,10,1,1,2,0,0,BB,CHE,AT Online,0,A,Sem pgto,240,140,2,Confirmada,12/06/2017
0,1,10/06/2017,2017,6,10,2,1,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,135,0,Confirmada,13/06/2017
0,84,10/06/2017,2017,6,10,2,1,2,0,0,BB,FRA,Direta,0,D,Sem pgto,250,140,3,Confirmada,13/06/2017
0,101,10/06/2017,2017,6,10,2,1,2,0,0,BB,CHE,AT Online,0,E,Sem pgto,240,166,0,Confirmada,13/06/2017
0,0,10/06/2017,2017,6,10,2,1,2,1,0,BB,PRT,Direta,0,A,Sem pgto,NULL,167,0,Confirmada,13/06/2017
0,26,10/06/2017,2017,6,10,2,1,2,0,0,BB,ARG,AT Online,0,A,Sem pgto,240,140,1,Confirmada,13/06/2017
0,100,10/06/2017,2017,6,10,2,2,2,0,0,BB,CHE,Direta,0,E,Sem pgto,250,"132,5",1,Confirmada,14/06/2017
0,21,10/06/2017,2017,6,10,2,2,2,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,165,0,Confirmada,14/06/2017
0,18,10/06/2017,2017,6,10,2,3,2,2,0,HB,PRT,Direta,0,G,Sem pgto,250,263,1,Confirmada,15/06/2017
0,146,10/06/2017,2017,6,10,2,3,1,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,"111,6",2,Confirmada,15/06/2017
0,147,10/06/2017,2017,6,10,2,3,2,0,1,BB,IRL,AT Online,0,G,Sem pgto,240,180,2,Confirmada,15/06/2017
0,146,10/06/2017,2017,6,10,2,3,2,0,0,BB,IRL,AT Online,0,D,Sem pgto,240,125,3,Confirmada,15/06/2017
0,146,10/06/2017,2017,6,10,2,3,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,110,1,Confirmada,15/06/2017
0,43,10/06/2017,2017,6,10,2,4,2,0,0,BB,PRT,Direta,0,C,Sem pgto,NULL,"140,7",2,Confirmada,16/06/2017
0,140,10/06/2017,2017,6,10,2,4,3,0,0,HB,PRT,Direta,0,A,Sem pgto,250,207,1,Confirmada,16/06/2017
0,80,10/06/2017,2017,6,10,2,4,1,0,0,HB,PRT,Direta,0,C,Sem pgto,250,171,0,Confirmada,16/06/2017
0,139,10/06/2017,2017,6,10,2,4,2,0,0,HB,PRT,AT Online,0,E,Sem pgto,NULL,"173,67",2,Confirmada,16/06/2017
0,33,10/06/2017,2017,6,10,2,5,2,0,0,BB,PRT,Direta,0,D,Sem pgto,NULL,130,2,Confirmada,17/06/2017
0,268,10/06/2017,2017,6,10,2,5,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,143,"70,4",0,Confirmada,17/06/2017
0,159,10/06/2017,2017,6,10,2,5,2,0,0,BB,NOR,AT Online,0,A,Sem pgto,241,"80,47",1,Confirmada,17/06/2017
0,136,10/06/2017,2017,6,10,2,5,2,0,0,Undefined,PRT,Direta,0,F,Sem pgto,250,199,2,Confirmada,17/06/2017
0,125,10/06/2017,2017,6,10,2,5,2,0,0,HB,FRA,AT Online,0,E,Sem pgto,240,172,1,Confirmada,17/06/2017
0,162,10/06/2017,2017,6,10,4,6,1,0,0,BB,PRT,Direta,0,D,Sem pgto,NULL,"69,3",1,Confirmada,20/06/2017
0,268,10/06/2017,2017,6,10,4,6,1,0,0,BB,GBR,AT Offline,0,A,Sem pgto,143,"51,5",0,Confirmada,20/06/2017
0,157,10/06/2017,2017,6,10,4,6,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,40,"98,4",0,Confirmada,20/06/2017
0,179,10/06/2017,2017,6,10,4,6,2,0,0,BB,NLD,AT Online,0,D,Sem pgto,240,"140,8",2,Confirmada,20/06/2017
0,330,10/06/2017,2017,6,10,4,7,2,0,0,BB,GBR,AT Offline,0,E,Sem pgto,40,"85,7",0,Confirmada,21/06/2017
0,236,10/06/2017,2017,6,10,4,7,2,0,0,HB,DEU,AT Online,0,E,Sem pgto,314,"115,68",0,Confirmada,21/06/2017
0,236,10/06/2017,2017,6,10,4,7,2,0,0,HB,PRT,AT Online,0,E,Sem pgto,314,"113,68",0,Confirmada,21/06/2017
0,176,10/06/2017,2017,6,10,4,10,2,0,0,HB,CHE,AT Offline,0,G,Sem pgto,497,"177,8",1,Confirmada,24/06/2017
0,257,10/06/2017,2017,6,10,4,10,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,143,"61,2",3,Confirmada,24/06/2017
0,123,10/06/2017,2017,6,10,4,10,2,0,0,BB,BRA,AT Offline,0,G,Sem pgto,181,"141,14",0,Confirmada,24/06/2017
0,117,10/06/2017,2017,6,10,4,10,2,1,0,BB,GBR,Direta,0,F,Sem pgto,250,"166,43",1,Confirmada,24/06/2017
1,278,11/06/2017,2017,6,11,1,0,2,0,0,BB,SVK,AT Online,0,D,Sem pgto,240,"93,6",0,Cancelada,06/09/2016
1,231,11/06/2017,2017,6,11,2,2,2,2,0,BB,GBR,AT Online,0,G,Sem pgto,240,180,0,Cancelada,31/10/2016
1,192,11/06/2017,2017,6,11,2,5,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,314,88,0,Cancelada,02/12/2016
1,135,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,"56,7",0,Cancelada,27/01/2017
1,125,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,63,0,Cancelada,06/02/2017
1,167,11/06/2017,2017,6,11,2,3,1,0,0,BB,RUS,AT Online,0,A,Sem pgto,240,101,2,Cancelada,07/02/2017
1,117,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,63,0,Cancelada,14/02/2017
1,114,11/06/2017,2017,6,11,2,4,2,0,0,BB,PRT,AT Online,0,F,Sem pgto,241,"117,04",1,Cancelada,18/02/2017
1,108,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,63,0,Cancelada,23/02/2017
1,140,11/06/2017,2017,6,11,2,4,2,0,0,HB,PRT,AT Online,0,E,Sem pgto,240,172,2,Cancelada,06/03/2017
1,141,11/06/2017,2017,6,11,2,2,2,0,0,HB,PRT,AT Online,0,A,Sem pgto,240,142,1,Cancelada,07/03/2017
1,83,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,"56,7",0,Cancelada,20/03/2017
1,41,11/06/2017,2017,6,11,4,7,2,0,0,HB,PRT,AT Offline,0,A,Sem pgto,181,"157,5",0,Cancelada,03/05/2017
1,29,11/06/2017,2017,6,11,2,0,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,241,136,1,Cancelada,13/05/2017
1,27,11/06/2017,2017,6,11,2,1,3,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,120,1,Cancelada,18/05/2017
1,27,11/06/2017,2017,6,11,2,1,2,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,"106,67",1,Cancelada,18/05/2017
1,30,11/06/2017,2017,6,11,1,0,2,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,80,1,Cancelada,18/05/2017
1,131,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,"56,7",0,Cancelada,19/05/2017
1,29,11/06/2017,2017,6,11,2,2,2,0,0,BB,GBR,AT Online,0,E,Sem pgto,240,170,1,Cancelada,21/05/2017
1,184,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,63,0,Cancelada,23/05/2017
1,184,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,63,0,Cancelada,23/05/2017
1,114,11/06/2017,2017,6,11,2,4,2,0,0,BB,PRT,AT Online,0,C,Sem pgto,5,"126,4",3,Cancelada,07/06/2017
1,20,11/06/2017,2017,6,11,1,0,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,8,66,0,Ausente,11/06/2017
0,4,11/06/2017,2017,6,11,1,0,1,0,0,BB,PRT,Direta,1,A,Sem pgto,NULL,"115,2",1,Confirmada,12/06/2017
0,20,11/06/2017,2017,6,11,1,0,2,0,0,BB,DEU,AT Offline,0,A,Sem pgto,8,66,0,Confirmada,12/06/2017
0,15,11/06/2017,2017,6,11,2,0,2,0,0,HB,ESP,Direta,0,D,Sem pgto,250,196,0,Confirmada,13/06/2017
0,8,11/06/2017,2017,6,11,2,0,2,0,0,BB,BRA,AT Online,0,D,Sem pgto,241,124,2,Confirmada,13/06/2017
0,1,11/06/2017,2017,6,11,2,0,2,0,2,HB,PRT,AT Online,0,A,Sem pgto,240,201,1,Confirmada,13/06/2017
0,111,11/06/2017,2017,6,11,2,0,2,0,0,BB,AUS,AT Online,0,E,Sem pgto,241,114,1,Confirmada,13/06/2017
0,248,11/06/2017,2017,6,11,2,0,2,0,0,BB,FRA,AT Offline,0,A,Sem pgto,6,"59,4",0,Confirmada,13/06/2017
0,79,11/06/2017,2017,6,11,2,1,2,0,0,BB,ITA,Direta,0,F,Sem pgto,250,193,0,Confirmada,14/06/2017
0,188,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,65,0,Confirmada,15/06/2017
0,131,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"58,7",0,Confirmada,15/06/2017
0,131,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"58,7",0,Confirmada,15/06/2017
0,131,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"58,7",0,Confirmada,15/06/2017
0,103,11/06/2017,2017,6,11,2,2,2,0,0,BB,CHE,AT Online,0,E,Sem pgto,240,164,1,Confirmada,15/06/2017
0,128,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"57,7",0,Confirmada,15/06/2017
0,128,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,65,0,Confirmada,15/06/2017
0,143,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"58,7",0,Confirmada,15/06/2017
0,135,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"58,7",0,Confirmada,15/06/2017
0,201,11/06/2017,2017,6,11,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"64,5",0,Confirmada,15/06/2017
0,19,11/06/2017,2017,6,11,2,2,2,2,0,BB,PRT,AT Online,0,C,Sem pgto,240,194,2,Confirmada,15/06/2017
0,11,11/06/2017,2017,6,11,2,2,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,241,124,1,Confirmada,15/06/2017
0,164,11/06/2017,2017,6,11,2,3,2,0,0,HB,GBR,AT Offline,0,A,Sem pgto,95,"87,4",0,Confirmada,16/06/2017
0,138,11/06/2017,2017,6,11,2,3,2,0,0,HB,PRT,AT Offline,0,A,Sem pgto,6,"98,6",1,Confirmada,16/06/2017
0,237,11/06/2017,2017,6,11,2,4,1,0,0,BB,GBR,AT Offline,0,A,Sem pgto,40,"49,95",0,Confirmada,17/06/2017
0,82,11/06/2017,2017,6,11,2,4,2,0,0,BB,IRL,AT Online,0,C,Sem pgto,240,160,1,Confirmada,17/06/2017
0,114,11/06/2017,2017,6,11,2,4,2,0,0,BB,CN,AT Online,0,C,Sem pgto,5,"128,07",3,Confirmada,17/06/2017
0,114,11/06/2017,2017,6,11,2,4,2,0,0,BB,CN,AT Online,0,C,Sem pgto,5,"140,4",3,Confirmada,17/06/2017
0,114,11/06/2017,2017,6,11,2,4,2,2,0,BB,CN,AT Online,0,C,Sem pgto,5,"140,4",3,Confirmada,17/06/2017
0,13,11/06/2017,2017,6,11,2,5,2,0,0,BB,FRA,AT Online,0,A,Sem pgto,241,"108,57",1,Confirmada,18/06/2017
0,241,11/06/2017,2017,6,11,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,177,"59,4",0,Confirmada,18/06/2017
0,221,11/06/2017,2017,6,11,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,40,"56,7",0,Confirmada,18/06/2017
0,220,11/06/2017,2017,6,11,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,243,"56,7",1,Confirmada,18/06/2017
0,220,11/06/2017,2017,6,11,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,243,"56,7",0,Confirmada,18/06/2017
0,236,11/06/2017,2017,6,11,2,5,1,0,0,BB,GBR,AT Offline,0,A,Sem pgto,177,54,1,Confirmada,18/06/2017
0,236,11/06/2017,2017,6,11,2,5,1,0,0,BB,GBR,AT Offline,0,A,Sem pgto,177,54,1,Confirmada,18/06/2017
0,257,11/06/2017,2017,6,11,2,5,2,0,0,BB,GBR,AT Offline,0,E,Sem pgto,436,"83,7",0,Confirmada,18/06/2017
0,236,11/06/2017,2017,6,11,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,177,"59,4",1,Confirmada,18/06/2017
0,43,11/06/2017,2017,6,11,2,5,2,0,0,BB,FRA,AT Online,0,A,Sem pgto,240,140,1,Confirmada,18/06/2017
0,236,11/06/2017,2017,6,11,2,5,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,177,"61,4",1,Confirmada,18/06/2017
0,144,11/06/2017,2017,6,11,4,6,2,0,0,BB,IRL,AT Online,0,E,Sem pgto,175,"103,6",0,Confirmada,21/06/2017
0,159,11/06/2017,2017,6,11,4,7,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,40,"58,7",0,Confirmada,22/06/2017
0,158,11/06/2017,2017,6,11,4,7,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,40,"70,4",1,Confirmada,22/06/2017
0,333,11/06/2017,2017,6,11,4,10,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,243,"98,4",1,Confirmada,25/06/2017
0,152,11/06/2017,2017,6,11,4,10,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,243,"68,4",0,Confirmada,25/06/2017
0,152,11/06/2017,2017,6,11,4,10,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,243,"70,4",0,Confirmada,25/06/2017
1,319,12/06/2017,2017,6,12,1,1,2,0,0,BB,DEU,AT Online,0,A,Sem pgto,240,"74,25",0,Cancelada,29/07/2016
1,298,12/06/2017,2017,6,12,3,7,2,0,0,BB,IRL,AT Online,0,E,Sem pgto,240,"107,1",0,Cancelada,18/08/2016
1,230,12/06/2017,2017,6,12,4,10,2,0,0,HB,PRT,AT Offline,0,D,Sem pgto,315,"93,6",0,Cancelada,25/10/2016
1,237,12/06/2017,2017,6,12,1,4,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"80,1",2,Cancelada,28/10/2016
1,210,12/06/2017,2017,6,12,2,5,2,0,0,FB,PRT,AT Offline,0,D,Sem pgto,6,"115,2",0,Cancelada,28/11/2016
1,201,12/06/2017,2017,6,12,2,5,3,0,0,BB,PRT,AT Offline,0,A,Sem pgto,11,"80,19",0,Cancelada,31/01/2017
1,230,12/06/2017,2017,6,12,2,5,2,0,0,BB,PRT,AT Offline,0,E,Sem pgto,11,"83,7",1,Cancelada,01/02/2017
1,230,12/06/2017,2017,6,12,2,5,2,0,0,BB,PRT,AT Offline,0,E,Sem pgto,11,"83,7",1,Cancelada,01/02/2017
1,120,12/06/2017,2017,6,12,1,5,2,2,0,HB,DEU,AT Online,0,C,Sem pgto,240,196,0,Cancelada,12/02/2017
1,271,12/06/2017,2017,6,12,3,5,2,0,0,Undefined,PRT,AT Offline,0,E,Sem pgto,40,"137,7",1,Cancelada,31/03/2017
1,70,12/06/2017,2017,6,12,1,3,2,0,0,BB,ESP,AT Online,0,E,Sem pgto,240,170,0,Cancelada,03/04/2017
1,52,12/06/2017,2017,6,12,2,5,2,0,0,HB,GBR,AT Online,0,A,Sem pgto,240,"183,43",1,Cancelada,22/04/2017
1,216,12/06/2017,2017,6,12,4,10,2,0,0,HB,PRT,AT Offline,0,D,Sem pgto,315,"93,6",0,Cancelada,22/05/2017
1,13,12/06/2017,2017,6,12,1,2,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,75,0,Cancelada,30/05/2017
1,19,12/06/2017,2017,6,12,1,4,4,0,0,BB,PRT,Direta,0,H,Sem pgto,250,260,0,Cancelada,31/05/2017
1,6,12/06/2017,2017,6,12,1,0,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,146,"107,95",0,Cancelada,07/06/2017
1,94,12/06/2017,2017,6,12,3,5,2,2,0,BB,FRA,AT Online,0,C,Sem pgto,240,160,1,Cancelada,12/06/2017
0,0,12/06/2017,2017,6,12,1,0,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,82,2,Confirmada,13/06/2017
0,3,12/06/2017,2017,6,12,1,1,1,0,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,75,0,Confirmada,14/06/2017
0,97,12/06/2017,2017,6,12,1,1,2,1,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,"108,5",1,Confirmada,14/06/2017
0,1,12/06/2017,2017,6,12,1,1,1,0,0,BB,NLD,Direta,0,A,Sem pgto,250,149,0,Confirmada,14/06/2017
0,0,12/06/2017,2017,6,12,1,1,1,0,0,BB,NLD,Direta,0,A,Sem pgto,NULL,135,0,Confirmada,14/06/2017
0,104,12/06/2017,2017,6,12,1,1,2,0,0,BB,CN,AT Online,0,A,Sem pgto,241,110,1,Confirmada,14/06/2017
0,5,12/06/2017,2017,6,12,1,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,75,0,Confirmada,14/06/2017
0,82,12/06/2017,2017,6,12,1,1,2,0,0,BB,ITA,AT Online,0,A,Sem pgto,240,120,0,Confirmada,14/06/2017
0,0,12/06/2017,2017,6,12,1,2,2,0,0,BB,DEU,AT Online,0,A,Sem pgto,242,154,1,Confirmada,15/06/2017
0,210,12/06/2017,2017,6,12,1,2,2,0,0,HB,POL,AT Offline,0,A,Sem pgto,315,"83,9",3,Confirmada,15/06/2017
0,140,12/06/2017,2017,6,12,1,3,2,1,0,BB,CHN,AT Online,0,D,Sem pgto,240,164,1,Confirmada,16/06/2017
0,140,12/06/2017,2017,6,12,1,3,1,0,0,BB,CHN,AT Online,0,A,Sem pgto,240,101,1,Confirmada,16/06/2017
0,106,12/06/2017,2017,6,12,1,3,2,0,1,BB,CN,AT Online,0,E,Sem pgto,240,166,1,Confirmada,16/06/2017
0,36,12/06/2017,2017,6,12,1,4,2,0,0,BB,FRA,AT Online,0,E,Sem pgto,240,170,1,Confirmada,17/06/2017
0,40,12/06/2017,2017,6,12,1,4,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,140,1,Confirmada,17/06/2017
0,162,12/06/2017,2017,6,12,1,5,2,0,1,HB,PRT,AT Online,0,D,Sem pgto,240,155,2,Confirmada,18/06/2017
0,49,12/06/2017,2017,6,12,1,5,2,0,0,HB,PRT,Direta,0,G,Sem pgto,250,271,0,Confirmada,18/06/2017
0,252,12/06/2017,2017,6,12,2,5,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,40,"98,4",0,Confirmada,19/06/2017
0,259,12/06/2017,2017,6,12,2,5,2,0,0,BB,IRL,AT Online,0,E,Sem pgto,241,"98,35",2,Confirmada,19/06/2017
0,208,12/06/2017,2017,6,12,2,5,2,0,0,FB,PRT,Direta,0,D,Sem pgto,NULL,136,2,Confirmada,19/06/2017
0,334,12/06/2017,2017,6,12,2,5,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,243,"70,4",2,Confirmada,19/06/2017
0,155,12/06/2017,2017,6,12,3,6,2,0,0,BB,GBR,AT Online,0,D,Sem pgto,241,"93,44",1,Confirmada,21/06/2017
0,121,12/06/2017,2017,6,12,3,6,2,2,0,BB,IRL,AT Online,0,G,Sem pgto,240,180,4,Confirmada,21/06/2017
0,134,12/06/2017,2017,6,12,3,7,2,0,0,HB,DEU,AT Online,0,A,Sem pgto,314,"104,6",0,Confirmada,22/06/2017
0,245,12/06/2017,2017,6,12,3,7,2,0,0,BB,GBR,AT Offline,0,E,Sem pgto,436,"85,7",0,Confirmada,22/06/2017
1,140,13/06/2017,2017,6,13,0,4,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,"56,7",0,Cancelada,24/01/2017
1,140,13/06/2017,2017,6,13,0,4,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,"56,7",0,Cancelada,24/01/2017
1,138,13/06/2017,2017,6,13,0,4,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,"56,7",0,Cancelada,26/01/2017
1,133,13/06/2017,2017,6,13,0,4,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,410,"56,7",0,Cancelada,31/01/2017
1,130,13/06/2017,2017,6,13,2,5,2,0,0,BB,IRL,AT Online,0,E,Sem pgto,240,140,1,Cancelada,09/02/2017
1,113,13/06/2017,2017,6,13,2,5,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,120,0,Cancelada,25/02/2017
1,135,13/06/2017,2017,6,13,2,5,2,0,0,BB,LUX,AT Online,0,A,Sem pgto,240,110,0,Cancelada,06/03/2017
1,162,13/06/2017,2017,6,13,0,2,3,1,0,BB,FIN,AT Online,0,H,Sem pgto,240,185,1,Cancelada,28/03/2017
1,247,13/06/2017,2017,6,13,2,5,2,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,"80,1",1,Cancelada,04/04/2017
1,247,13/06/2017,2017,6,13,2,5,2,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,"80,1",1,Cancelada,04/04/2017
1,50,13/06/2017,2017,6,13,2,7,2,1,0,BB,PRT,AT Offline,0,C,Sem pgto,134,162,0,Cancelada,25/04/2017
1,12,13/06/2017,2017,6,13,0,3,2,0,0,HB,USA,AT Online,0,E,Sem pgto,240,202,1,Cancelada,02/06/2017
0,1,13/06/2017,2017,6,13,0,1,1,0,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,75,0,Confirmada,14/06/2017
0,21,13/06/2017,2017,6,13,0,1,2,0,0,BB,USA,AT Online,0,A,Sem pgto,240,140,1,Confirmada,14/06/2017
0,128,13/06/2017,2017,6,13,0,2,2,1,0,HB,ESP,AT Online,0,D,Sem pgto,240,171,0,Confirmada,15/06/2017
0,148,13/06/2017,2017,6,13,0,2,2,0,0,BB,FRA,AT Online,0,E,Sem pgto,240,154,1,Confirmada,15/06/2017
0,13,13/06/2017,2017,6,13,0,2,1,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,132,0,Confirmada,15/06/2017
0,204,13/06/2017,2017,6,13,0,3,2,0,0,HB,DEU,AT Online,0,D,Sem pgto,240,167,2,Confirmada,16/06/2017
0,71,13/06/2017,2017,6,13,0,4,2,0,0,BB,IRL,AT Online,0,E,Sem pgto,240,170,1,Confirmada,17/06/2017
0,61,13/06/2017,2017,6,13,0,4,2,0,0,HB,CN,AT Online,0,A,Sem pgto,241,"145,6",1,Confirmada,17/06/2017
0,10,13/06/2017,2017,6,13,0,4,3,1,0,BB,FRA,AT Online,0,H,Sem pgto,240,230,0,Confirmada,17/06/2017
0,182,13/06/2017,2017,6,13,0,4,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,410,"58,2",0,Confirmada,17/06/2017
